,class1,class2,gender,noun,nounclass,predicate1,predicate2,response,slide_number,language,enjoyment,asses,age,education,comments,prolific,Browser,OS,screenH,screenW,time_in_minutes,participant_id
21,age,material,Female,couch,furniture,rotten,wooden,0.96,24,Ελληνικά,1,Yes,23,2,ηταν λιγο περιεργο,36A948F4,Chrome,Mac,800,1280,11.955,46
22,texture,size,Female,carrot,food,smooth,tiny,0.04,25,Ελληνικά,1,Yes,23,2,ηταν λιγο περιεργο,36A948F4,Chrome,Mac,800,1280,11.955,46
23,material,texture,Female,TV,furniture,wooden,smooth,0.02,26,Ελληνικά,1,Yes,23,2,ηταν λιγο περιεργο,36A948F4,Chrome,Mac,800,1280,11.955,46
24,age,material,Female,TV,furniture,old,plastic,1.0,27,Ελληνικά,1,Yes,23,2,ηταν λιγο περιεργο,36A948F4,Chrome,Mac,800,1280,11.955,46
25,texture,material,Female,apple,food,soft,plastic,0.98,28,Ελληνικά,1,Yes,23,2,ηταν λιγο περιεργο,36A948F4,Chrome,Mac,800,1280,11.955,46
0,color,quality,Male,tomato,food,green,good,0.0,3,Ελληνικά,2,Yes,23,2,,5bdf7eaa1ed4520001a499f0,Chrome,Windows,1050,1680,4.43245,47
1,size,texture,Male,TV,furniture,tiny,soft,1.0,4,Ελληνικά,2,Yes,23,2,,5bdf7eaa1ed4520001a499f0,Chrome,Windows,1050,1680,4.43245,47
2,texture,quality,Male,carrot,food,smooth,good,0.0,5,Ελληνικά,2,Yes,23,2,,5bdf7eaa1ed4520001a499f0,Chrome,Windows,1050,1680,4.43245,47
3,size,color,Male,cheese,food,long,red,1.0,6,Ελληνικά,2,Yes,23,2,,5bdf7eaa1ed4520001a499f0,Chrome,Windows,1050,1680,4.43245,47
4,texture,shape,Male,carrot,food,smooth,round,0.0,7,Ελληνικά,2,Yes,23,2,,5bdf7eaa1ed4520001a499f0,Chrome,Windows,1050,1680,4.43245,47
5,size,color,Male,tomato,food,long,brown,0.0,8,Ελληνικά,2,Yes,23,2,,5bdf7eaa1ed4520001a499f0,Chrome,Windows,1050,1680,4.43245,47
6,age,shape,Male,apple,food,new,square,0.0,9,Ελληνικά,2,Yes,23,2,,5bdf7eaa1ed4520001a499f0,Chrome,Windows,1050,1680,4.43245,47
7,age,texture,Male,chair,furniture,rotten,hard,1.0,10,Ελληνικά,2,Yes,23,2,,5bdf7eaa1ed4520001a499f0,Chrome,Windows,1050,1680,4.43245,47
8,texture,material,Male,apple,food,soft,wooden,1.0,11,Ελληνικά,2,Yes,23,2,,5bdf7eaa1ed4520001a499f0,Chrome,Windows,1050,1680,4.43245,47
9,color,quality,Male,apple,food,brown,broken,0.0,12,Ελληνικά,2,Yes,23,2,,5bdf7eaa1ed4520001a499f0,Chrome,Windows,1050,1680,4.43245,47
10,quality,shape,Male,cheese,food,broken,square,1.0,13,Ελληνικά,2,Yes,23,2,,5bdf7eaa1ed4520001a499f0,Chrome,Windows,1050,1680,4.43245,47
11,quality,size,Male,chair,furniture,broken,big,1.0,14,Ελληνικά,2,Yes,23,2,,5bdf7eaa1ed4520001a499f0,Chrome,Windows,1050,1680,4.43245,47
12,age,material,Male,carrot,food,rotten,wooden,1.0,15,Ελληνικά,2,Yes,23,2,,5bdf7eaa1ed4520001a499f0,Chrome,Windows,1050,1680,4.43245,47
13,texture,size,Male,cheese,food,soft,small,0.0,16,Ελληνικά,2,Yes,23,2,,5bdf7eaa1ed4520001a499f0,Chrome,Windows,1050,1680,4.43245,47
14,material,age,Male,tomato,food,plastic,new,0.0,17,Ελληνικά,2,Yes,23,2,,5bdf7eaa1ed4520001a499f0,Chrome,Windows,1050,1680,4.43245,47
15,material,color,Male,fan,furniture,plastic,red,0.0,18,Ελληνικά,2,Yes,23,2,,5bdf7eaa1ed4520001a499f0,Chrome,Windows,1050,1680,4.43245,47
16,material,texture,Male,apple,food,plastic,hard,0.0,19,Ελληνικά,2,Yes,23,2,,5bdf7eaa1ed4520001a499f0,Chrome,Windows,1050,1680,4.43245,47
17,color,shape,Male,chair,furniture,brown,square,1.0,20,Ελληνικά,2,Yes,23,2,,5bdf7eaa1ed4520001a499f0,Chrome,Windows,1050,1680,4.43245,47
18,quality,age,Male,apple,food,good,new,1.0,21,Ελληνικά,2,Yes,23,2,,5bdf7eaa1ed4520001a499f0,Chrome,Windows,1050,1680,4.43245,47
19,age,shape,Male,TV,furniture,old,square,1.0,22,Ελληνικά,2,Yes,23,2,,5bdf7eaa1ed4520001a499f0,Chrome,Windows,1050,1680,4.43245,47
20,material,shape,Male,chair,furniture,plastic,square,1.0,23,Ελληνικά,2,Yes,23,2,,5bdf7eaa1ed4520001a499f0,Chrome,Windows,1050,1680,4.43245,47
21,color,shape,Male,fan,furniture,red,square,1.0,24,Ελληνικά,2,Yes,23,2,,5bdf7eaa1ed4520001a499f0,Chrome,Windows,1050,1680,4.43245,47
22,quality,material,Male,TV,furniture,broken,metal,1.0,25,Ελληνικά,2,Yes,23,2,,5bdf7eaa1ed4520001a499f0,Chrome,Windows,1050,1680,4.43245,47
23,size,age,Male,TV,furniture,long,rotten,0.0,26,Ελληνικά,2,Yes,23,2,,5bdf7eaa1ed4520001a499f0,Chrome,Windows,1050,1680,4.43245,47
24,color,age,Male,apple,food,red,fresh,0.0,27,Ελληνικά,2,Yes,23,2,,5bdf7eaa1ed4520001a499f0,Chrome,Windows,1050,1680,4.43245,47
25,size,color,Male,TV,furniture,small,yellow,0.0,28,Ελληνικά,2,Yes,23,2,,5bdf7eaa1ed4520001a499f0,Chrome,Windows,1050,1680,4.43245,47
0,material,texture,Female,desk,furniture,metal,smooth,0.0,3,Ελληνικά,2,Yes,36,2,,5d1095b49e5e2c00170e33a9,Firefox,Windows,864,1536,5.418533333333333,48
1,size,color,Female,tomato,food,big,yellow,1.0,4,Ελληνικά,2,Yes,36,2,,5d1095b49e5e2c00170e33a9,Firefox,Windows,864,1536,5.418533333333333,48
2,texture,quality,Female,cheese,food,hard,good,0.0,5,Ελληνικά,2,Yes,36,2,,5d1095b49e5e2c00170e33a9,Firefox,Windows,864,1536,5.418533333333333,48
3,size,color,Female,apple,food,long,blue,1.0,6,Ελληνικά,2,Yes,36,2,,5d1095b49e5e2c00170e33a9,Firefox,Windows,864,1536,5.418533333333333,48
4,size,quality,Female,cheese,food,big,good,1.0,7,Ελληνικά,2,Yes,36,2,,5d1095b49e5e2c00170e33a9,Firefox,Windows,864,1536,5.418533333333333,48
5,material,texture,Female,banana,food,metal,soft,0.0,8,Ελληνικά,2,Yes,36,2,,5d1095b49e5e2c00170e33a9,Firefox,Windows,864,1536,5.418533333333333,48
6,age,size,Female,TV,furniture,old,tiny,1.0,9,Ελληνικά,2,Yes,36,2,,5d1095b49e5e2c00170e33a9,Firefox,Windows,864,1536,5.418533333333333,48
7,color,material,Female,banana,food,red,metal,0.0,10,Ελληνικά,2,Yes,36,2,,5d1095b49e5e2c00170e33a9,Firefox,Windows,864,1536,5.418533333333333,48
8,age,shape,Female,tomato,food,new,round,1.0,11,Ελληνικά,2,Yes,36,2,,5d1095b49e5e2c00170e33a9,Firefox,Windows,864,1536,5.418533333333333,48
9,quality,size,Female,apple,food,broken,tiny,0.0,12,Ελληνικά,2,Yes,36,2,,5d1095b49e5e2c00170e33a9,Firefox,Windows,864,1536,5.418533333333333,48
10,color,age,Female,couch,furniture,green,old,0.0,13,Ελληνικά,2,Yes,36,2,,5d1095b49e5e2c00170e33a9,Firefox,Windows,864,1536,5.418533333333333,48
11,size,color,Female,tomato,food,small,purple,1.0,14,Ελληνικά,2,Yes,36,2,,5d1095b49e5e2c00170e33a9,Firefox,Windows,864,1536,5.418533333333333,48
12,age,material,Female,tomato,food,new,plastic,1.0,15,Ελληνικά,2,Yes,36,2,,5d1095b49e5e2c00170e33a9,Firefox,Windows,864,1536,5.418533333333333,48
13,age,color,Female,TV,furniture,rotten,purple,1.0,16,Ελληνικά,2,Yes,36,2,,5d1095b49e5e2c00170e33a9,Firefox,Windows,864,1536,5.418533333333333,48
14,material,color,Female,tomato,food,plastic,yellow,0.0,17,Ελληνικά,2,Yes,36,2,,5d1095b49e5e2c00170e33a9,Firefox,Windows,864,1536,5.418533333333333,48
15,quality,texture,Female,cheese,food,good,hard,1.0,18,Ελληνικά,2,Yes,36,2,,5d1095b49e5e2c00170e33a9,Firefox,Windows,864,1536,5.418533333333333,48
16,quality,size,Female,carrot,food,good,big,1.0,19,Ελληνικά,2,Yes,36,2,,5d1095b49e5e2c00170e33a9,Firefox,Windows,864,1536,5.418533333333333,48
17,shape,age,Female,couch,furniture,round,new,0.0,20,Ελληνικά,2,Yes,36,2,,5d1095b49e5e2c00170e33a9,Firefox,Windows,864,1536,5.418533333333333,48
18,age,color,Female,chair,furniture,fresh,yellow,1.0,21,Ελληνικά,2,Yes,36,2,,5d1095b49e5e2c00170e33a9,Firefox,Windows,864,1536,5.418533333333333,48
19,shape,texture,Female,tomato,food,square,soft,1.0,22,Ελληνικά,2,Yes,36,2,,5d1095b49e5e2c00170e33a9,Firefox,Windows,864,1536,5.418533333333333,48
20,size,color,Female,fan,furniture,small,yellow,1.0,23,Ελληνικά,2,Yes,36,2,,5d1095b49e5e2c00170e33a9,Firefox,Windows,864,1536,5.418533333333333,48
21,quality,age,Female,chair,furniture,broken,fresh,1.0,24,Ελληνικά,2,Yes,36,2,,5d1095b49e5e2c00170e33a9,Firefox,Windows,864,1536,5.418533333333333,48
22,texture,size,Female,banana,food,smooth,tiny,1.0,25,Ελληνικά,2,Yes,36,2,,5d1095b49e5e2c00170e33a9,Firefox,Windows,864,1536,5.418533333333333,48
23,texture,size,Female,couch,furniture,hard,small,0.0,26,Ελληνικά,2,Yes,36,2,,5d1095b49e5e2c00170e33a9,Firefox,Windows,864,1536,5.418533333333333,48
24,shape,size,Female,couch,furniture,round,short,0.0,27,Ελληνικά,2,Yes,36,2,,5d1095b49e5e2c00170e33a9,Firefox,Windows,864,1536,5.418533333333333,48
25,texture,material,Female,couch,furniture,hard,metal,1.0,28,Ελληνικά,2,Yes,36,2,,5d1095b49e5e2c00170e33a9,Firefox,Windows,864,1536,5.418533333333333,48
0,texture,color,Male,cheese,food,soft,brown,0.15,3,Ελληνική,1,Yes,29,1,Κανένα σχόλιο,5beaf5c1ca3a1a0001823677,Chrome,Linux,640,360,5.123233333333333,49
1,size,material,Male,couch,furniture,big,wooden,0.91,4,Ελληνική,1,Yes,29,1,Κανένα σχόλιο,5beaf5c1ca3a1a0001823677,Chrome,Linux,640,360,5.123233333333333,49
2,color,texture,Male,cheese,food,yellow,soft,0.9,5,Ελληνική,1,Yes,29,1,Κανένα σχόλιο,5beaf5c1ca3a1a0001823677,Chrome,Linux,640,360,5.123233333333333,49
3,color,age,Male,banana,food,green,old,0.96,6,Ελληνική,1,Yes,29,1,Κανένα σχόλιο,5beaf5c1ca3a1a0001823677,Chrome,Linux,640,360,5.123233333333333,49
4,quality,color,Male,cheese,food,broken,brown,0.9,7,Ελληνική,1,Yes,29,1,Κανένα σχόλιο,5beaf5c1ca3a1a0001823677,Chrome,Linux,640,360,5.123233333333333,49
5,age,texture,Male,banana,food,fresh,soft,0.91,8,Ελληνική,1,Yes,29,1,Κανένα σχόλιο,5beaf5c1ca3a1a0001823677,Chrome,Linux,640,360,5.123233333333333,49
6,quality,size,Male,tomato,food,good,tiny,0.93,9,Ελληνική,1,Yes,29,1,Κανένα σχόλιο,5beaf5c1ca3a1a0001823677,Chrome,Linux,640,360,5.123233333333333,49
7,color,size,Male,desk,furniture,blue,big,0.09,10,Ελληνική,1,Yes,29,1,Κανένα σχόλιο,5beaf5c1ca3a1a0001823677,Chrome,Linux,640,360,5.123233333333333,49
8,color,size,Male,desk,furniture,purple,tiny,0.04,11,Ελληνική,1,Yes,29,1,Κανένα σχόλιο,5beaf5c1ca3a1a0001823677,Chrome,Linux,640,360,5.123233333333333,49
9,color,texture,Male,apple,food,red,soft,0.13,12,Ελληνική,1,Yes,29,1,Κανένα σχόλιο,5beaf5c1ca3a1a0001823677,Chrome,Linux,640,360,5.123233333333333,49
10,color,age,Male,chair,furniture,green,old,0.06,13,Ελληνική,1,Yes,29,1,Κανένα σχόλιο,5beaf5c1ca3a1a0001823677,Chrome,Linux,640,360,5.123233333333333,49
11,material,texture,Male,cheese,food,metal,smooth,0.85,14,Ελληνική,1,Yes,29,1,Κανένα σχόλιο,5beaf5c1ca3a1a0001823677,Chrome,Linux,640,360,5.123233333333333,49
12,age,shape,Male,cheese,food,fresh,round,0.93,15,Ελληνική,1,Yes,29,1,Κανένα σχόλιο,5beaf5c1ca3a1a0001823677,Chrome,Linux,640,360,5.123233333333333,49
13,shape,material,Male,fan,furniture,round,wooden,0.07,16,Ελληνική,1,Yes,29,1,Κανένα σχόλιο,5beaf5c1ca3a1a0001823677,Chrome,Linux,640,360,5.123233333333333,49
14,size,shape,Male,tomato,food,long,square,0.91,17,Ελληνική,1,Yes,29,1,Κανένα σχόλιο,5beaf5c1ca3a1a0001823677,Chrome,Linux,640,360,5.123233333333333,49
15,age,shape,Male,couch,furniture,fresh,square,0.09,18,Ελληνική,1,Yes,29,1,Κανένα σχόλιο,5beaf5c1ca3a1a0001823677,Chrome,Linux,640,360,5.123233333333333,49
16,texture,color,Male,banana,food,hard,yellow,0.89,19,Ελληνική,1,Yes,29,1,Κανένα σχόλιο,5beaf5c1ca3a1a0001823677,Chrome,Linux,640,360,5.123233333333333,49
17,quality,color,Male,couch,furniture,broken,blue,0.11,20,Ελληνική,1,Yes,29,1,Κανένα σχόλιο,5beaf5c1ca3a1a0001823677,Chrome,Linux,640,360,5.123233333333333,49
18,texture,color,Male,cheese,food,smooth,brown,0.04,21,Ελληνική,1,Yes,29,1,Κανένα σχόλιο,5beaf5c1ca3a1a0001823677,Chrome,Linux,640,360,5.123233333333333,49
19,quality,size,Male,apple,food,good,tiny,0.9,22,Ελληνική,1,Yes,29,1,Κανένα σχόλιο,5beaf5c1ca3a1a0001823677,Chrome,Linux,640,360,5.123233333333333,49
20,texture,size,Male,desk,furniture,hard,long,0.11,23,Ελληνική,1,Yes,29,1,Κανένα σχόλιο,5beaf5c1ca3a1a0001823677,Chrome,Linux,640,360,5.123233333333333,49
21,texture,color,Male,tomato,food,smooth,red,0.08,24,Ελληνική,1,Yes,29,1,Κανένα σχόλιο,5beaf5c1ca3a1a0001823677,Chrome,Linux,640,360,5.123233333333333,49
22,age,material,Male,TV,furniture,fresh,wooden,0.87,25,Ελληνική,1,Yes,29,1,Κανένα σχόλιο,5beaf5c1ca3a1a0001823677,Chrome,Linux,640,360,5.123233333333333,49
23,color,age,Male,apple,food,green,rotten,0.86,26,Ελληνική,1,Yes,29,1,Κανένα σχόλιο,5beaf5c1ca3a1a0001823677,Chrome,Linux,640,360,5.123233333333333,49
24,size,age,Male,desk,furniture,big,rotten,0.86,27,Ελληνική,1,Yes,29,1,Κανένα σχόλιο,5beaf5c1ca3a1a0001823677,Chrome,Linux,640,360,5.123233333333333,49
25,size,shape,Male,banana,food,short,square,0.85,28,Ελληνική,1,Yes,29,1,Κανένα σχόλιο,5beaf5c1ca3a1a0001823677,Chrome,Linux,640,360,5.123233333333333,49
0,color,size,Female,carrot,food,yellow,big,0.08,3,ελληνικα,2,Yes,26,0,Πολυ ενδιαφερον και ειχε πλακα!,5cb1a495c567c000012a6e7f,Chrome,Linux,720,360,3.217633333333333,50
1,shape,color,Female,couch,furniture,round,green,0.96,4,ελληνικα,2,Yes,26,0,Πολυ ενδιαφερον και ειχε πλακα!,5cb1a495c567c000012a6e7f,Chrome,Linux,720,360,3.217633333333333,50
2,color,material,Female,TV,furniture,brown,wooden,0.07,5,ελληνικα,2,Yes,26,0,Πολυ ενδιαφερον και ειχε πλακα!,5cb1a495c567c000012a6e7f,Chrome,Linux,720,360,3.217633333333333,50
3,shape,age,Female,carrot,food,square,fresh,0.97,6,ελληνικα,2,Yes,26,0,Πολυ ενδιαφερον και ειχε πλακα!,5cb1a495c567c000012a6e7f,Chrome,Linux,720,360,3.217633333333333,50
4,color,size,Female,apple,food,yellow,big,0.92,7,ελληνικα,2,Yes,26,0,Πολυ ενδιαφερον και ειχε πλακα!,5cb1a495c567c000012a6e7f,Chrome,Linux,720,360,3.217633333333333,50
5,texture,age,Female,banana,food,hard,old,0.95,8,ελληνικα,2,Yes,26,0,Πολυ ενδιαφερον και ειχε πλακα!,5cb1a495c567c000012a6e7f,Chrome,Linux,720,360,3.217633333333333,50
6,age,material,Female,apple,food,old,plastic,0.99,9,ελληνικα,2,Yes,26,0,Πολυ ενδιαφερον και ειχε πλακα!,5cb1a495c567c000012a6e7f,Chrome,Linux,720,360,3.217633333333333,50
7,color,shape,Female,chair,furniture,green,round,0.08,10,ελληνικα,2,Yes,26,0,Πολυ ενδιαφερον και ειχε πλακα!,5cb1a495c567c000012a6e7f,Chrome,Linux,720,360,3.217633333333333,50
8,color,size,Female,fan,furniture,brown,short,0.95,11,ελληνικα,2,Yes,26,0,Πολυ ενδιαφερον και ειχε πλακα!,5cb1a495c567c000012a6e7f,Chrome,Linux,720,360,3.217633333333333,50
9,color,age,Female,chair,furniture,yellow,old,0.04,12,ελληνικα,2,Yes,26,0,Πολυ ενδιαφερον και ειχε πλακα!,5cb1a495c567c000012a6e7f,Chrome,Linux,720,360,3.217633333333333,50
10,color,shape,Female,tomato,food,purple,round,0.04,13,ελληνικα,2,Yes,26,0,Πολυ ενδιαφερον και ειχε πλακα!,5cb1a495c567c000012a6e7f,Chrome,Linux,720,360,3.217633333333333,50
11,texture,size,Female,fan,furniture,soft,tiny,0.94,14,ελληνικα,2,Yes,26,0,Πολυ ενδιαφερον και ειχε πλακα!,5cb1a495c567c000012a6e7f,Chrome,Linux,720,360,3.217633333333333,50
12,texture,color,Female,carrot,food,soft,red,0.01,15,ελληνικα,2,Yes,26,0,Πολυ ενδιαφερον και ειχε πλακα!,5cb1a495c567c000012a6e7f,Chrome,Linux,720,360,3.217633333333333,50
13,shape,color,Female,desk,furniture,round,blue,0.95,16,ελληνικα,2,Yes,26,0,Πολυ ενδιαφερον και ειχε πλακα!,5cb1a495c567c000012a6e7f,Chrome,Linux,720,360,3.217633333333333,50
14,size,color,Female,desk,furniture,small,green,0.95,17,ελληνικα,2,Yes,26,0,Πολυ ενδιαφερον και ειχε πλακα!,5cb1a495c567c000012a6e7f,Chrome,Linux,720,360,3.217633333333333,50
15,size,color,Female,chair,furniture,tiny,yellow,0.96,18,ελληνικα,2,Yes,26,0,Πολυ ενδιαφερον και ειχε πλακα!,5cb1a495c567c000012a6e7f,Chrome,Linux,720,360,3.217633333333333,50
16,color,size,Female,chair,furniture,brown,tiny,0.0,19,ελληνικα,2,Yes,26,0,Πολυ ενδιαφερον και ειχε πλακα!,5cb1a495c567c000012a6e7f,Chrome,Linux,720,360,3.217633333333333,50
17,texture,quality,Female,cheese,food,hard,good,0.04,20,ελληνικα,2,Yes,26,0,Πολυ ενδιαφερον και ειχε πλακα!,5cb1a495c567c000012a6e7f,Chrome,Linux,720,360,3.217633333333333,50
18,size,shape,Female,apple,food,tiny,square,0.04,21,ελληνικα,2,Yes,26,0,Πολυ ενδιαφερον και ειχε πλακα!,5cb1a495c567c000012a6e7f,Chrome,Linux,720,360,3.217633333333333,50
19,quality,texture,Female,chair,furniture,good,smooth,0.04,22,ελληνικα,2,Yes,26,0,Πολυ ενδιαφερον και ειχε πλακα!,5cb1a495c567c000012a6e7f,Chrome,Linux,720,360,3.217633333333333,50
20,size,material,Female,chair,furniture,small,metal,0.96,23,ελληνικα,2,Yes,26,0,Πολυ ενδιαφερον και ειχε πλακα!,5cb1a495c567c000012a6e7f,Chrome,Linux,720,360,3.217633333333333,50
21,material,shape,Female,carrot,food,metal,round,0.93,24,ελληνικα,2,Yes,26,0,Πολυ ενδιαφερον και ειχε πλακα!,5cb1a495c567c000012a6e7f,Chrome,Linux,720,360,3.217633333333333,50
22,shape,size,Female,chair,furniture,round,long,0.98,25,ελληνικα,2,Yes,26,0,Πολυ ενδιαφερον και ειχε πλακα!,5cb1a495c567c000012a6e7f,Chrome,Linux,720,360,3.217633333333333,50
23,color,texture,Female,couch,furniture,red,soft,0.97,26,ελληνικα,2,Yes,26,0,Πολυ ενδιαφερον και ειχε πλακα!,5cb1a495c567c000012a6e7f,Chrome,Linux,720,360,3.217633333333333,50
24,size,color,Female,TV,furniture,small,brown,0.91,27,ελληνικα,2,Yes,26,0,Πολυ ενδιαφερον και ειχε πλακα!,5cb1a495c567c000012a6e7f,Chrome,Linux,720,360,3.217633333333333,50
25,size,age,Female,desk,furniture,short,old,0.94,28,ελληνικα,2,Yes,26,0,Πολυ ενδιαφερον και ειχε πλακα!,5cb1a495c567c000012a6e7f,Chrome,Linux,720,360,3.217633333333333,50
0,size,color,Male,desk,furniture,short,blue,0.72,3,Ελληνικά,1,Yes,30,2,"Μερικά επίθετα δεν ταίριαζαν νοηματικά με τις λέξεις, δηλαδή δεν μπορούσαν να υπαρχουν φυσικά μέσα σε μια συζήτηση και έπρεπε να βασιστείς (αν θυμάσαι) στον κανονα που περιγράφει την σειρα με την οποία μπαινουν τα επίθετα.",5acb55010527ba0001c25592,Chrome,Windows,1080,1920,7.22735,51
